0.346006,14875551.2873
0.275743,11591708.4163
0.311691,11324511.0169
0.255633,16910417.3676
0.264304,15370151.2327
0.286408,15224902.3357
0.268172,15461755.938
0.294795,12467245.6408
0.454587,13783976.8608
0.294895,15529096.4996
0.277675,12578900.9795
0.265074,15677052.4138
0.362535,13104763.3664
0.259231,13171228.4377
0.39264,14914914.6653
0.283537,13431969.3071
0.385553,10699984.3516
0.280616,14184801.2577
0.261957,12401163.3854
0.276242,13568768.341
