0.266051,12326795.3345
0.283707,12905406.9994
0.285758,12313627.492
0.308825,11604202.5123
0.273019,12522676.335
0.278834,13030843.3173
0.252743,11489372.6098
0.277899,11359241.4704
0.294357,14165605.2974
0.276359,14227477.2294
0.272806,13067126.802
0.283776,12042510.3474
0.327076,13510715.1143
0.291002,12111411.3672
0.270829,12220058.7784
0.281036,11304512.7319
0.263633,12921063.4613
0.27242,11806779.7337
0.286235,12570110.4936
0.27381,16214585.888
