0.326464,12522658.4027
0.386128,12301717.7758
0.366587,13650960.8913
0.367202,15818004.501
0.415566,15116919.3731
0.437983,11790338.445
0.400045,11732632.6181
0.478373,14432083.9875
0.509503,13783976.8608
0.321352,11924835.5118
0.387783,12680060.4674
0.418848,14348754.3856
0.37953,13104763.3664
0.557653,12240363.7459
0.406336,13039430.696
0.410229,13493884.4402
0.63474,12285813.794
0.488712,14344735.1787
0.359172,14305514.0677
0.415804,11477504.1446
